PIDN,Ca,P,pH,SOC,Sand
KqQtKWs5,0.23450130263759533,-0.06963556072657975,0.6582813130312452,-0.6467827608931683,0.6855336838782817
Ku27g63R,0.10017276970400424,-0.07369530299167307,0.7484983315681726,-0.16430263266121414,-0.09426709768790364
L2aTVqDq,-0.7592712622864789,-0.09293494844754172,-0.6754814642184279,0.07537080105474014,-0.036915199748525085
L5jvq6G4,0.22655571861087126,-0.07016509129944837,0.6836952103386607,-0.5503649266563924,0.5706847547812848
L91hYVQl,0.22472007363198326,-0.07157717597633831,0.7561492717865335,-0.432594886988211,0.32414480576132665
LINAMlbA,0.0501645444819776,0.07369098673913937,-0.20404373774925771,0.06543133973769966,0.2017287642767105
LJoUNXSx,-0.7677085495705441,-0.09434703312443171,-0.6453876436600983,-0.026703056264450464,0.1311909875846582
LLtSiyWD,-0.015217057862268235,-0.057279822165723526,0.2641504107397772,-0.19091481889952833,0.1569147070173258
LQJtV8kn,0.48485725240735944,0.1061689248598863,0.2998444972845269,0.08551689621396197,-0.21582581260891387
LW9uddw7,-0.5471200448453749,0.039271433368634416,-0.9062066896031022,0.8050510169491555,-0.5977654135282591
LZ6sdBTR,0.15366997978267338,-0.07440134533011808,0.7914495628798894,-0.19149906734156452,-0.0996754536335227
La2Vhnne,0.40115655076469203,0.14253009348014942,-0.07084120822928958,0.3164940878859043,-0.09697994062275983
LaUWSq9B,0.6700321166148855,0.10228568491264864,0.3793135112249606,0.5493904051425281,-0.5660725597746374
Lk4SfkPQ,0.05958966214237793,0.08675276291458012,-0.208194689280304,0.5710914094276734,-0.6558847349966821
LllC836d,-0.6163084363374888,-0.06839998781526621,-0.38871631586425776,-0.058267694384050106,0.21007882615316575
LuGiGeWN,-0.0007328556874027781,0.06486545987050782,-0.23252521693104194,0.10540095098135238,0.19505331398850478
LzcyHcWa,-0.47758436475842936,-0.08940474147917787,-0.07891083463539822,-0.372664559152026,0.5409788479184825
M7veP0H4,0.3889006545941623,0.13564618186127675,0.1173665448414814,-0.009181925371019584,0.2138629408202869
MB8aaJUc,-0.7594967466074048,-0.08834568033344017,-0.5956864074664334,0.02253559015834583,0.13189315169072202
MDpe2zuy,0.48606437501046496,0.17465499862202258,-0.06886723077998586,0.4485668839743594,-0.36308361273750966
MEzdmEIU,-0.44291354169765673,-0.08781614503671134,-0.11364887447820177,-0.1890366370856289,0.26612119971182646
MVnhtivm,-0.6069241784738203,-0.07334228418438085,-0.5327536970784739,0.03862769053393189,0.022707148852712855
MYU7WDis,0.4323270104227086,0.02497407955801963,0.5166639931612097,0.10616206097710101,-0.0018826545174275289
MZFqh6yw,0.8556699308169506,0.09293062747114822,0.928240362669545,-0.0032231816873939945,-0.09924674337032235
Mdgy4SsO,-0.6349788704618801,-0.11217459862727136,-0.3010288852556103,-0.09619748190102051,-0.1825802013059017
Mj8awnzy,0.4856713357787597,0.10157964729806399,0.22741591000913747,0.048361464001249965,0.12210267261683327
MpFPbUJy,1.0047116624782135,0.15206165323950563,0.7540204339923721,0.2905859199274131,-0.6335311182771626
Mqk7MFBM,0.12319217081979461,0.015972043285741918,0.05909133264934607,-0.11735757890263787,0.2462239306743833
Mqs2t1Eo,-0.013070297917388674,0.08445812885752971,-0.2847376631366934,0.5586843448612241,-0.720081885324666
Mv3jFVxp,-0.6108101712896407,-0.07263624184593584,-0.5586004367040791,-0.05100942767525818,0.1779935783372406
MxODTXvA,0.5255353671970211,0.10652193894331782,0.2233196648465916,0.0006010181688089755,0.014723109056391293
N46PbpPM,0.29173519956753047,0.06221780228230445,0.26089426167643087,-0.3852622224215958,0.5144737475361993
N5S5F9Gk,-0.049449744583776045,0.05021508252874045,-0.16267980390903164,-0.02749341786138848,0.26135873894129136
NLDg5fqw,0.48493495415450383,0.07316145144241049,0.43254370757270866,-0.09697022627703444,0.05466025573489053
NOho2ZiM,1.0863570567075729,0.15965160247296295,0.7747283626811261,0.34029961249483,-0.43223671752716464
NUuY7PFU,0.9746304029540057,0.16865365527875173,0.6194522963470934,0.3945321541167667,-0.5212942182398961
NV1e8AEO,-0.44889921836982827,-0.05622076101998628,-0.3524640613496171,-0.20081940800588483,0.38220115571492397
NZLXROKC,0.25600890626952455,0.06186477875115177,0.11183373778580302,-0.07359404323820407,-0.06034306146498114
NaJo7C6o,0.39872880703011293,0.02568012189646455,0.44186784454317574,-0.007884940663217876,-0.04019989480471442
NgsyGkrO,-0.02206495150402099,-0.05516169987424904,0.09086705298270897,0.09938384259050004,-0.13066086030725677
NjOx4Zpo,-0.7188185370189218,-0.09981886006641519,-0.5808825607993708,0.13772531482638428,-0.22586551616986528
NmQoI7x0,0.5759036276339485,0.0927541251532924,0.29173359961809564,0.2841049575433524,-0.3444041435545291
No4wkdLS,0.23397701039835267,-0.06416373378459662,0.6080918790487471,-0.4238460120848221,0.2314470542441055
NouMwhOf,0.08339498988549188,-0.05886841860818975,0.29375811291756343,-0.02144917223766052,-0.06950511227875489
O6YAWd8C,0.534985390136971,0.10828704715136014,0.29061262554673206,0.0023177270866615585,-0.07719451988818005
OAXVphSh,0.44732158983299025,0.02568012189646455,0.44186784454317574,0.07322830967842464,-0.13393337839491237
OJBBhb6Q,0.17874068734365373,-0.06892951838813485,0.5964218622638543,-0.6103833368503923,0.6978192039842729
OSIQXImL,0.4062419301926337,0.13723476885602176,-0.007350559499914422,0.5358452394186642,-0.4030189188530322
OUUFc5Zz,-0.3566388247314415,-0.053926122239075135,-0.1979817593056457,-0.2051541542710127,0.310742952032515
OVk1lquT,0.2819753375922554,0.05533389066343137,0.16091807261567304,0.49583973506010415,-0.18924330696477876
OXdRxjzz,-0.7416693826001116,-0.08834568033344017,-0.6347100511827624,0.07230370076974812,-0.008188737062633455
OXxW2ekf,-0.6226821352355739,-0.07740202644947416,-0.522470594102938,-0.06535200020030951,0.08541534789096072
OXz5OpqR,0.4044896416548324,0.06680707512026637,0.29875939307876775,0.4233152909932939,-0.18846678772583836
OcBFW1AX,0.012726939258253744,0.06645405158911372,-0.2584766504453871,0.05251401476523532,0.18764240527405163
Of9V2rpt,0.39416592704154113,0.06168826698557548,0.318132781057893,-0.11749038442425386,0.07860078218011535
OfLxPhbG,0.4038842315216728,0.08233999711833437,0.2764850483996201,0.13738168867677514,-0.12129475494786268
Ojx2vi48,0.16105246522958072,-0.06504628788861783,0.6334289410185099,-0.46638105226532434,0.39888735086469873
P3M32iuT,0.19708758757831796,-0.07157717597633831,0.7561492717865335,-0.6129852091357691,0.6291467060340724
P7olVzrO,-0.3953490644751524,-0.0503959152707108,-0.24690636214119505,0.04541090171001816,-0.030362492915149364
PAPHErnv,-0.691391040632178,-0.09911282245183056,-0.6632627352186227,-0.06391253742842362,0.15552634920741193
PBjEtfXb,-0.351305476670959,-0.09134635200507599,0.0314948628141018,-0.4155670282105878,0.5229915995212991
PZGpoBBj,0.42568960140962553,-0.0717536877419146,0.8386645917512333,-0.23690964023978778,-0.061721066763536836
Pc2RrxXS,0.01447328732195663,-0.056750291592854905,0.16492629126274222,-0.0753419275525673,0.02100571822464392
PcHQ4FOu,0.4518346743525582,0.19018793951553178,-0.19251392200641065,0.4360149886421866,-0.16085711934558167
PeNyTOVN,0.10589131531301155,0.01650157503957561,0.07993740822825623,0.009222607514750791,0.07710002741929078
PhUPSU53,-0.05715702432785874,0.08092791244144434,-0.3932727839106583,0.5192825459903517,-0.6298719319809436
PmUNeV2O,0.2096498420139679,-0.06486977612304154,0.6228579041732482,-0.5451898167655287,0.4164772588710476
PoDJ0uvK,0.062309945849929216,-0.07369530299167307,0.7484983315681726,-0.2025710189995812,-0.00938450434285798
PsUJdJdg,0.07635747145696725,0.012794853943704757,-0.0120082212083506,0.07594010043278998,-0.057017224926991794
Q3xLFx1f,-0.6101420389087074,-0.0708711336378933,-0.4009377348600301,0.2594199102031737,-0.2881157759271966
QBGxCvdM,0.4890775683175581,0.10263870844380094,0.336249927688729,0.00870873700128938,-0.15486599382459776
QCEPyu6L,-0.6587549783079757,-0.09611214133247478,-0.6255765175524635,0.0002833679834576275,0.05002589422335291
QEfwec4s,1.0494515317297752,0.1522381650050814,0.7075123188978418,0.30159386536250243,-0.46644004788919236
QZ87Nnr3,0.3863417483949899,0.13564618186127675,0.1173665448414814,0.0001404677392095044,0.1946096275903677
QlyGN9jv,-0.515428185606103,-0.09470005665558481,-0.34991573305994056,-0.20638833823276048,0.49686016317946624
QqgWE1ny,0.4095167535808519,0.17200735048153984,-0.17767968267660833,0.6918292661933078,-0.17570863400484193
QrjjBpZd,-0.6917616401880641,-0.006797814452834297,-1.0397194281599604,0.5202765409116524,-0.33847990539130524
QsaBiX7V,0.4292303606688161,0.17518454336647216,-0.2013174658250621,0.6855428086683905,-0.22958993810270933
QtBKJuZk,0.5107837908882019,0.08322255594621625,0.4053960274734799,0.0686910394625867,-0.05083509884816495
QtPRO8OJ,-0.397766141946008,-0.057103315124007584,-0.1586250218336312,-0.0658914909767736,0.11545256417255989
R8XcsFnp,-0.6321921338920501,-0.11217459862727136,-0.14247710962339116,-0.3418511517393691,0.3586262133389798
RROfRt9z,0.07398911248658502,-0.05304357285891428,0.1862340238417664,0.0781591033965906,-0.1088569101675616
RTcbiDGq,-0.07939206283624267,-0.06257514206599074,0.047569370075651485,-0.15940007399047829,0.11013483309800165
RVidM9g0,0.767980846482936,0.09451922391361398,0.8785165937755861,-0.19303600292466105,0.17620364648609876
RZnQSH19,-0.1537782650376085,-0.06169258796196952,0.18752340035589393,-0.36455111702673026,0.4640235248033746
Rc4UK7fT,0.009961009818999611,0.06257082108959669,-0.18698567613801848,0.12916721364113992,0.08729793369834349
RcKBKh6B,-0.07109297714239782,0.07174936676552054,-0.3791951783474153,0.0571590508196228,0.1685852899445619
ReM5kDa5,0.4742485256594736,0.11305282703103825,0.26602270494803737,0.025152935628550144,-0.09849998770058921
RfntsotG,-0.1637433834697506,-0.05816237626974475,0.162201839734549,-0.2952475788431401,0.4028326163366608
RiXMlzXD,-0.03410617310811437,-0.0611630573891009,0.12312379820914626,-0.1273236323968563,0.002498841845926192
Rik83O3m,0.48538527333127207,0.16741806347199684,-0.05988834764684742,0.4237268230842962,-0.1834439463523565
S3PCzDzO,0.5365871862376267,0.03538820050718726,0.5640891688490135,0.13173710020125118,-0.1267823071882741
S77BviOJ,0.45579992156201943,0.19018793951553178,-0.19251392200641065,0.4106722632546723,-0.13007235353981428
SDdvtktF,-0.5966872585789637,-0.06910603015371114,-0.46140191651532897,0.23827950170138046,-0.28867951176127393
SHs1AyfM,0.3801390615036992,0.08322255594621625,0.30953416204980844,0.1802452974858363,-0.060425463072158125
SO4zQy9k,-0.4618546640956426,-0.0922289108329579,-0.09465228531336006,-0.33857616044319727,0.45493689654285363
SOOBCoiG,0.3206615521665066,0.06345337519361799,0.18166134050060062,-0.24367764207113352,0.3516945899028492
SXkkPB7A,-0.6365977860910738,-0.11182157509611906,-0.31444722474375336,-0.3819792762899634,0.4458530377834292
Sa93dGqq,-0.03430514374177385,0.05021508252874045,-0.16267980390903164,0.0085323152970197,0.21340897442961304
SonIG72a,-0.5156079434795985,-0.09470005665558481,-0.34991573305994056,-0.22975499924053555,0.5321985612016819
Suf6hIBc,-0.42239735602471995,-0.08781614503671134,-0.08408116733585597,-0.37910146918535914,0.5494138880678242
Sx2JeSRz,0.37423581457695865,0.06168826698557548,0.32401945586797387,-0.15176636128231058,0.08902848165505883
T1Tlftr4,-0.6100009948478798,-0.11076251395038136,-0.2757410403343253,-0.35031529689203633,0.3709870596636088
T7ulR4ci,0.5098067320124893,0.10864007068251319,0.3880065598298292,0.056688373456739716,0.07597954261032291
TA1NB3Br,-0.45646203071342184,-0.08799265680228785,-0.11962154395473973,-0.30225005493841794,0.45736927458514187
TFZUskaK,0.5479871168017836,0.14041196174095405,0.1108817417112074,0.31426091456967276,-0.4827015274657589
TNL8HGWZ,0.4631379029785633,0.11305282703103825,0.26602270494803737,0.0002594740411150376,-0.09020508978799469
TZ8z1GSF,-0.6113528495053479,-0.06945904896100347,-0.4688334095117322,0.07437294897143742,-0.002091509622993204
TqhRvkJJ,0.5395133129541115,0.09434271214803824,0.25006857436635466,0.2755685793163153,-0.3344748495442402
TtJCUiY4,-0.6267789125587419,-0.11111553748153444,-0.3020528741898691,-0.36357867342788086,0.3834927357848519
TwDq0lua,0.31858508126043883,0.06168826698557548,0.2239095969446801,-0.007640913571708596,-0.1332567773054254
Tzyf02sI,0.3106325882117002,0.06204129051672807,0.2972535124505745,-0.10972817456087602,0.130137866322809
U3yI6ZS5,1.0415163444809488,0.15859255077494677,0.689847764246511,0.2765590718547345,-0.5099314923423934
UBLnXZAN,-0.43742353011448787,0.07739770547308009,-0.9096634483127681,0.892616025371279,-0.44095795322989906
UBWDzleg,-0.5940088989758886,-0.09593562956689825,-0.599965752682381,0.006218267472221428,0.046872710143150975
UBqkX6SY,0.47544177133156973,-0.07316577241880445,0.8635768088171649,-0.21657965649348554,-0.04850191325509967
UCIAi1Aj,0.36687432556358324,0.14553076515178445,-0.020763342770690862,0.5421994028736478,-0.3866962527808995
UPbXGvCS,0.48922358389279863,0.10546287779758093,0.29029647575066225,0.057332395706275574,-0.18382588878510187
UeWm1l9F,-0.7452113401131243,-0.08887520618244904,-0.6784625930809065,-0.031159369481033594,0.16112599808116923
UhucscY7,-0.07882313508035477,0.08092791244144434,-0.3932727839106583,0.6465584177407345,-0.9686104144289658
Uri1SvHV,0.46252446817071513,0.10634542717774129,0.23428987065713197,0.02683944700940999,-0.12952347003299525
UzxipGJS,-0.07916711842598867,-0.05816237626974475,0.1097329553305117,-0.29020372476442025,0.3524270927366344
V74zfaAQ,0.5168559099970685,0.11058168120841133,0.301811665877212,0.024129703143168868,-0.11143531622804836
VBPxBLTh,0.9487207316432058,0.17200735048153984,0.6595571696480633,0.3254729290815622,-0.4396205358125178
VLG7CXYS,-0.3364874384129596,-0.053926122239075135,-0.1979817593056457,-0.20249058107915463,0.3095887512600394
VNk52SpF,-0.5141313704605431,0.04580232145635482,-0.8431972448724305,0.8527434046840169,-0.7123996380478179
VOREKsok,-0.52278537441903,-0.05939794918105837,-0.18120677720942907,-0.3282471064354082,0.4877377692244591
VRhTr5pX,-0.051604109915692975,-0.06222211853483806,0.20291698895822896,-0.24467046152980532,0.26753953335651737
VTcG4Kcw,-0.6082583682885349,-0.11129204924711017,-0.30729457056728554,-0.3398992472862895,0.3330897885821881
VeKiWSbS,-0.3499756158017092,-0.0890517179480248,0.04148630054639274,-0.4539444482731603,0.564080061875594
VnU8nJHU,0.47421779211499837,0.1735959469240064,-0.0900393056478907,0.33941772059067465,-0.07293267032425477
VueNCxYv,-0.030271068773101373,0.09381318629902932,-0.32265112686080183,0.262870114954716,-0.051466243505194686
VxuQTRUl,0.4232137589029936,0.17518454336647216,-0.2013174658250621,0.7344681509063974,-0.3522266494804971
W5lgaocA,0.8686153492060933,0.0989319897098605,0.9777775558505333,-0.02838139031442677,-0.06528634943334599
W5mMq9Ef,-0.7468108060405992,-0.09240542259853363,-0.5539457824897136,-0.04995559941473493,0.18524694920452722
WDhNqFpS,0.47669177656654976,0.13158643959618327,0.09028297984454609,0.3361402504889278,-0.4278178166657174
WE6n1kZi,-0.7871964178559759,-0.09434703312443171,-0.6453876436600983,0.027698668312470587,0.04280075445250975
WFk6r3vA,0.4213921116384585,0.1735959469240064,-0.15824942665302505,0.39272429428746036,-0.13626495938209549
WFyIrsUR,-0.5138772729682738,0.038741902795765795,-0.8097988365708095,0.9235144156496317,-0.5849215533319654
WG6ZAsqR,-0.4159231929323789,-0.05798586450416844,-0.12397892516810943,-0.2563290199060283,0.3730149563482923
WMq3CZQk,-0.7217792549353196,-0.09981886006641519,-0.5808825607993708,0.11395594146587829,-0.2078439990049601
WRskmGjh,0.3956754092387828,0.16247577182674297,-0.14503332654760898,0.40936389698195674,-0.335168032105593
WXijSglj,-0.6307008753139193,-0.07404832652282575,-0.5500767340275312,0.11294345566493291,-0.24095617043468165
Wc0stQgu,-0.7382658913207237,-0.09664166718148293,-0.5986660614229604,0.08087527758956681,-0.07136453386892194
WewoSCUB,0.2337512258539054,-0.06875300662255857,0.7203659403962521,-0.5697063088421106,0.5688133137525615
WuHuhHWJ,0.45361348812965085,0.10263870844380094,0.2774171117985436,0.03474034302950968,0.14067512028268392
Wv7EBtZb,1.0639397214133968,0.15594489318674332,0.7641510160220817,0.1630737554025885,-0.32286764419631386
WyPlxDn0,-0.43078184550980925,-0.09275843668196598,-0.026263103328280357,-0.35421135543500454,0.4721354684525916
X3WqoSNN,1.0727485337392733,0.15841602956164952,0.8015869097156573,0.16790967097096554,-0.4606293922795368
XDhyP9KB,0.5010639132695613,0.1820684549853456,-0.1137753738943153,0.40211454123117185,-0.22362539841093598
XQxhDRMG,-0.05097930989424204,0.05851107882450337,-0.2586239446815309,-0.013393692487395081,0.2746364199034471
XjLNAwxW,0.4823435755891018,0.13158643959618327,0.09028297984454609,0.2731438865137771,-0.36858308649676297
XjfVQbXd,0.4356142154396643,-0.07546040647585525,0.8836443365595157,-0.27176324548423036,0.053079413776024875
Xovczbf6,-0.49911192070923416,-0.055514718681541356,-0.19832413905140284,-0.31311919140335365,0.5132760262416799
Y8H4onBf,0.2673052426779019,-0.06963556072657975,0.7174426435477058,-0.623740199425957,0.703201100414974
Y8YgzSZ9,1.1119624909166232,0.16335832120690336,0.7364464010258327,0.14513800175794023,-0.17588491304414622
YC4PNV20,0.39899293742835545,0.13052736900272482,0.11168239489679077,-0.04753609885656951,0.24487125462781612
YDHSCRdd,1.050971543160069,0.1522381650050814,0.7075123188978418,0.3637055073632375,-0.5485906041432167
YIJ87aME,0.10772045603592739,0.013677405685795918,0.04225764766313739,0.03505910376407084,-0.0036892853680550175
YKvT4dFv,-0.63621521243321,-0.07404832652282575,-0.5500767340275312,-0.1429105552888209,0.24865171527150942
YNebALR2,0.0428949245979654,0.07369098673913937,-0.20404373774925771,0.14115185968909272,0.07422169126486522
YNrnqFyb,0.08572796353115297,0.009088132847833986,0.08492075597434606,0.034665098047052534,-0.011331966009387795
YUZ4lR3m,-0.129187619137204,0.07775072900423277,-0.4597256833880979,0.12737179957830225,0.07303453733577592
YYLvjoVC,0.4845866491829294,0.07457353611930032,0.39671571816938966,0.11064832165162164,-0.22163607369962945
Yb8OtMb2,0.4466691909764564,0.10864007068251319,0.24977795289639096,0.054057010610091716,-0.16795668854525658
Ycg4lTYw,-0.45993942205478267,0.05498086713227868,-1.0191125668104886,1.2771703357333655,-0.7309081176518244
Yfk6tekH,0.804921660325103,0.09451922391361398,0.9511957038706191,-0.04289945003481088,-0.11193801675516535
YoSfgmR6,0.4315726202315776,0.18047985854287907,-0.1401536902199229,0.5336777106244662,-0.4567757339989922
YpzFvexy,-0.7593588092326545,-0.09187588730180479,-0.6771593946643522,0.13511684409327473,-0.14093750738302346
Yxqppfa3,0.026186945612424517,-0.056397272785562585,0.12858761867815444,0.06295493246730766,-0.012278487134351757
Z16jTUvP,-0.6397168372474192,-0.07740202644947416,-0.522470594102938,-0.041493837396876954,0.08671817959046768
Z2BdCCbJ,-0.39274981228079364,-0.057279822165723526,-0.16669012543705103,-0.2693126899009488,0.44059079865439144
Z2JJMM6V,-0.10684873759956182,0.08604672529999546,-0.47475354713803436,0.5366468684855034,-0.3044721934598338
Z5jE1OB5,-0.07945471049451747,-0.057279822165723526,0.056302226615706275,-0.20270444138437438,0.2486004932620507
ZFsIqYxA,-0.056914465253669166,0.0791628136811228,-0.46234709681410596,0.27731881398582525,-0.264824352976301
ZHDVsoRh,-0.5850434751052499,-0.07157717597633831,-0.5461060422872863,0.05327777824004165,-0.03687201047896105
ZSmfu2Fc,-0.6849040013356177,-0.09946583653526214,-0.6386278921728945,-0.04702244013178114,0.24788908113335384
ZU8YXF3H,-0.535743814542691,-0.053926122239075135,-0.3769011569223804,-0.20784246659137617,0.4383857960843879
ZXKaNy6Z,0.41693389027389444,0.0821634853527578,0.34495617256336747,0.08789178176526125,-0.12789972085407864
ZbYLo0zK,0.5784492112343889,0.07051379385420703,0.51272365986999,0.07042753062919727,-0.12346620662113783
ZedN8Gcn,-0.04346348332330796,-0.057279822165723526,0.056302226615706275,-0.05970638479212653,-0.027170134943866664
ZgD4Dau6,-0.10766254172704881,-0.05886841860818975,0.058102554550749363,-0.03437006298115508,-0.06905026755122745
Zgzf79LA,0.21640397976075015,-0.06486977612304154,0.6228579041732482,-0.5428987233663343,0.46870292805511105
ZjqzxDOF,0.8350569908831533,0.09804944032969934,0.9655776189264298,0.010227238391006477,-0.14373137154689397
ZsZ5aDpq,0.05982479638947846,-0.05163148818202435,0.12687428994555477,0.1446028272347586,-0.21903113356748793
ZtyqE7If,-0.029782063496302524,-0.059221442139342356,0.09072525729699793,-0.04467016333412477,0.012740736319539758
ZvUgz01f,-0.6220529920200509,-0.11146855156496599,-0.31602249469965465,-0.34001581230047584,0.33537562589970993
ZwrhgdQV,0.05251461240643429,-0.06063352681623227,0.2538861092186865,-0.08020157276295115,0.07250102728634866
a7bhJGBU,0.9282244490842353,0.16335832120690336,0.6664665621394197,0.26513765559791513,-0.3126344281281974
aHpv6KzP,1.0169113840938104,0.15488582259328484,0.7354065777226175,0.2649773816951845,-0.4393833244043075
aINzEBVN,0.26790422503595096,-0.06416373378459662,0.6851268940228368,-0.449064225276402,0.19067284758234082
aP9EtTGF,0.5411678820772371,-0.07351879122609678,0.9555687442758578,-0.19704496681541184,-0.08269645583458196
aV6EhtSL,0.47682033935883583,0.16741806347199684,-0.05988834764684742,0.5717297932775008,-0.3946551128622684
aVZsXKoH,0.47839720225168825,-0.07316577241880445,0.8635768088171649,-0.2505556366258327,-0.008389041125180352
aYVnVJvc,0.4866072481758017,0.1061689248598863,0.2998444972845269,0.08252115644857339,-0.18204264293996353
abCzN1zx,-0.7553932505156259,-0.09293494844754172,-0.6754814642184279,0.1106725979229527,-0.0915138652424703
ae7sMiB4,0.12296038280067234,0.01650157503957561,0.07993740822825623,0.08129325650553954,-0.04646238915378942
afsVuCGV,-0.684488972127694,-0.09946583653526214,-0.6386278921728945,-0.03259519399487909,0.22091434065594162
aiwBQETI,0.49698520661008455,0.10740449777119976,0.2742367361168002,0.021496586303765164,-0.12599808387448097
aiyli4EI,0.25893859046500517,-0.07598994177258422,0.8767951330272465,-0.2464743358597098,0.07072711189960645
apJ7NmzD,0.5225964911464824,-0.07316577241880445,0.8635768088171649,-0.2254437217232369,0.012125062632391659
atVjNMtQ,-0.6638523089563885,0.0020277115300734536,-0.9447245449459285,0.8197003894203937,-0.7726305465475385
b5GirVGV,-0.08639033716090116,-0.0611630573891009,0.1931117905839021,-0.27514314867463296,0.30671429813116036
b9SpMjNB,-0.3806662597607021,-0.05516169987424904,-0.18272723788524575,-0.07671805802554998,0.15821433070230206
bAFs37yy,-0.4539297800420966,-0.05286706109333789,-0.29541989810026387,-0.24852959537380515,0.41953546467913416
bDia1hHV,0.02249706590044276,-0.05304357285891428,0.11911903044045735,0.06804939458532078,-0.12291453945681785
bFkv5Mtr,0.4069857810232992,0.06221780228230445,0.334329303344167,-0.08645798028350682,0.07529899265080298
bHe2IXgA,-0.502031546570536,0.056922482382037225,-0.8358528863926742,0.9344664883231543,-0.6943229830412307
bWX3vUm5,0.4718375121166697,0.10634542717774129,0.23428987065713197,-0.04642260570296053,0.016353589153699666
bat8tcGs,0.03625294368984178,-0.05110195760915572,0.10343289618394885,0.15615484201928742,-0.3029230769276203
bfjej4wu,0.03885395709339823,0.05533389066343137,-0.21226825125589782,0.2833275961226037,-0.20378132364595092
bh04YDiP,-0.6258458021843415,-0.07140066421076194,-0.5376411922360222,0.010879912104351908,0.08280866561704836
c110Fdc8,-0.33920864787895233,-0.0890517179480248,0.04148630054639274,-0.35064425907138186,0.39900417381085884
c32GUzMa,0.001662366243221025,0.06115873641270684,-0.24846245459807365,-0.0243595670947081,0.3095391615540368
cT6uU0B0,-0.7017478320488361,-0.07440134533011808,-0.5448263300086624,-0.12468368117128603,0.30451074385853305
cWXCiFwh,0.44032142239863487,0.18983491598437952,-0.193785953587498,0.6675047218653675,-0.5571365212593791
ceNvS3yd,-0.6940377108530357,-0.0978772495405171,-0.6675361841406009,-0.08879756504582137,0.17683957386178073
cmwdt4Av,1.0255822820727816,0.1531207238329633,0.7704957107367274,0.2154661500702003,-0.4215842912175969
cn4EHsup,-0.7473745042852121,-0.09452354489000828,-0.6075712564941169,-0.06103609314272418,0.15031288965253276
crVOGGTT,0.07274193646829852,0.011206258682203681,0.09356710999163853,-0.1438831030847787,0.2935722191722282
csPEJ1E5,0.5226436273907966,0.20801548612292997,-0.17720577971562473,0.8884899799294289,-0.06719496020689086
d0UrRtMk,0.41215629219114225,0.1010501120013344,0.32368268562868124,-0.014373920704732979,0.18112989239110178
d6LU4G4I,0.36981125199672427,0.14553076515178445,-0.020763342770690862,0.40019405735733116,0.007034152911878477
d74T1DVv,-0.6523373513071488,-0.09240542259853363,-0.7229359745142987,0.37243232415288763,-0.16857370940505545
dR6rM1tQ,-0.05711247917844087,-0.05798586450416844,0.0924094160741567,0.03131707511428172,-0.1269511633109477
dUNxOoqg,0.03857737022176699,0.05939363292852468,-0.20031502182197075,0.26679568914492713,-0.17496928628492947
dUnlyhj7,0.48860273869932724,0.09610782035608051,0.273219455363285,0.17072376627757535,-0.17659428311547276
dVDlnZQ6,-0.48616720208291697,0.05780503648605846,-0.7831975278693672,0.5796766003248094,-0.6074046842378142
dVT26GDu,0.09950302996184768,0.011559279851426142,0.1693945924982057,-0.12360868201608488,0.23909198238971918
de43ycXY,0.8381711119473632,0.09928501324101283,1.0018808011401397,-0.0484326351277411,-0.07176885748899053
dfIn7m9z,-0.6253303200471113,-0.07140066421076194,-0.5376411922360222,0.03941251547317459,0.020788723206716986
dhmb9ZY9,1.0463784801552318,0.15206165323950563,0.7540204339923721,0.32687160515197966,-0.6956876963173313
dn8kCuyf,0.48382879604357487,0.07951582776455435,0.4378482869881565,0.10363352975366236,-0.15891824526789966
dpcquvWW,-0.0916294329076982,-0.057279822165723526,0.07863141805655627,-0.2343704429539254,0.2984747658138779
dqcbIMyr,-0.007547556236026209,0.055686909470723606,-0.20528921146015772,0.019686295731795922,0.2716949971727557
drWgsBf5,0.07446439886433875,0.09946152500658936,-0.24814206626619112,0.586432971649513,-0.7654174051635672
dytx0HSe,-0.4694876059056218,-0.059044930373766055,-0.14699662522414753,-0.2851917339519767,0.4667707305263722
e4KkkIha,0.4054892991435746,-0.07281274888765185,0.827945859851851,-0.2213899379335441,-0.06423141041962221
e9YorH4m,0.725240379261026,0.09981453909002092,0.9440614461339527,-0.00014462133537718191,-0.09893988019058164
eB9gVQ0R,-0.5309850928133043,-0.11111553748153444,-0.169937702214305,-0.47987395473541905,0.5471465998075417
eMhLFqU6,0.009094515599942343,0.06504196691222386,-0.22176524774006917,0.04635617449929463,0.18996459031127966
eMllg1qm,-0.008883078119241494,-0.07775504525676638,0.2757363279482086,-0.3776918601570369,0.12915180530311732
eNPunZ9i,0.018433994527293218,0.06504196691222386,-0.22176524774006917,0.012397240630125372,0.25012584294181583
eS5BSM4J,0.4213379273205671,0.09981453909002092,0.3324943248300191,-0.06380830377020541,0.23996439425430927
eVGMFoOI,0.7368559100866077,0.09981453909002092,0.9440614461339527,-0.05843134169840891,0.0014501291222510648
eaIwb3rG,-0.593497633639171,-0.11146855156496599,-0.31717791628814423,-0.4554282213571995,0.523979745724031
eyzw8Vis,-0.621738389812582,-0.11093902571595793,-0.2970724852025944,-0.39406453127487817,0.45837893773724503
f04Ke2bN,-0.7754180604309725,-0.09187588730180479,-0.6771593946643522,-0.17850529519973268,0.37787070048249216
f4GA0te1,-0.36893533473840645,-0.08834568033344017,0.03610752412865209,-0.37366663879245626,0.4086137453347839
